"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","api-icesat2-prod-dask-gateway-7996ccc5d9-fqr5g","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-chiaral","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rabernat","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-09-30 08:00:00,105996288,,114483200,118235136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224305152,208658432,21504000,69124096,,,,,,,,,,,47906816,34709504,32718848,38256640,,
2020-09-30 08:20:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224305152,207568896,21504000,71458816,,,,,,,,,,,47906816,34709504,32849920,38297600,,
2020-09-30 08:40:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207568896,21504000,71458816,,,1096179712,,,,,,,,47521792,34709504,32972800,38305792,,
2020-09-30 09:00:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224428032,207577088,21504000,71458816,,,1096712192,,,,,,,,47525888,34717696,33136640,38305792,,
2020-09-30 09:20:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207585280,21504000,71458816,,,1097007104,,,,,,,,47656960,34717696,32989184,38305792,,
2020-09-30 09:40:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207585280,21438464,71467008,,,1097318400,,,,,,,,47595520,34734080,32989184,38305792,,
2020-09-30 10:00:00,105996288,,114532352,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207593472,21438464,71475200,,,1309229056,,,,,,,,47874048,34750464,32972800,38338560,,
2020-09-30 10:20:00,105996288,,114966528,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207601664,21454848,71475200,,,1309589504,,,,,,,,47857664,34750464,32989184,37978112,,
2020-09-30 10:40:00,105996288,,114966528,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224313344,207601664,21454848,71557120,,,1309958144,,,,,,,,47857664,34750464,32989184,38305792,,
2020-09-30 11:00:00,105996288,,114540544,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224321536,207601664,21454848,71647232,194977792,,1310326784,,,,,,,,47890432,34758656,32890880,38469632,,
2020-09-30 11:20:00,105996288,,114548736,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224370688,207601664,21471232,71761920,195338240,,1717370880,,552124416,,,,,,48910336,34758656,33185792,38625280,,
2020-09-30 11:40:00,105996288,,114548736,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224370688,207601664,21471232,71950336,195559424,,2179366912,,552443904,,,,,,49143808,34775040,33185792,38625280,,
2020-09-30 12:00:00,105996288,,114556928,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224542720,207572992,21471232,72085504,195928064,,1963245568,,552812544,,,,,,49152000,34775040,33284096,38608896,,
2020-09-30 12:20:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224567296,207159296,21471232,75268096,,,1963261952,,553082880,,,,,,49160192,34775040,33398784,38658048,,
2020-09-30 12:40:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224567296,207175680,21479424,75268096,,,1963270144,,,,,,,,49160192,34775040,33030144,38658048,,
2020-09-30 13:00:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224567296,207134720,21487616,75440128,,,1963286528,,,,,,,,49160192,93593600,33046528,38658048,,
2020-09-30 13:20:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207118336,21487616,75522048,,,,,,,,,,,49160192,33800192,33062912,39018496,,
2020-09-30 13:40:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207093760,21495808,75603968,,,,,,,,,,,49160192,33890304,32784384,38494208,,
2020-09-30 14:00:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207175680,21495808,75603968,,,,,,,,,,,49160192,34127872,32784384,38559744,,
2020-09-30 14:20:00,105996288,,114573312,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207183872,21495808,76021760,,,,,,,,,,,49184768,34308096,32784384,38707200,,
2020-09-30 14:40:00,105996288,,114573312,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207110144,21495808,76021760,,,,,,,,,,,49184768,34422784,32784384,38707200,,
2020-09-30 15:00:00,105996288,,114573312,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207110144,21495808,76021760,,,,,,,,,,,49184768,34488320,32899072,38707200,,
2020-09-30 15:20:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224583680,207118336,21495808,76021760,,,,,,,,,,,49184768,34521088,32833536,38576128,,
2020-09-30 15:40:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224378880,207118336,21495808,76333056,,,,,,,,,,,49184768,34586624,33062912,38526976,,
2020-09-30 16:00:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224378880,207118336,21495808,76677120,,,,,,,,,,,49184768,34832384,32751616,38526976,,
2020-09-30 16:20:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224387072,207134720,21504000,76677120,,,,,,615997440,,,,,54861824,34856960,32997376,38313984,,
2020-09-30 16:40:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,207134720,21504000,76808192,210567168,,,,,616341504,,,,,54697984,34947072,32997376,38297600,,
2020-09-30 17:00:00,105996288,,114634752,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,207134720,21504000,76890112,210518016,,,,,1543749632,,,,,54267904,34996224,33193984,38313984,,
2020-09-30 17:20:00,105996288,,114597888,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,207134720,21512192,76898304,210821120,,,,,1686454272,,,,,51666944,35069952,33046528,38354944,,
2020-09-30 17:40:00,105996288,,114597888,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,207142912,21520384,76898304,211025920,,,,,1877917696,,,,,49987584,35094528,33095680,38518784,,
2020-09-30 18:00:00,105996288,,114565120,118226944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224403456,207003648,21520384,78086144,,,,,,1774305280,,,,,50921472,35962880,33144832,38633472,,
2020-09-30 18:20:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224370688,206561280,21520384,80142336,,,,,,1775714304,,,,,51093504,38256640,33112064,38313984,,
2020-09-30 18:40:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224387072,206561280,21520384,80142336,,,,,,1776386048,,195788800,,,50872320,38281216,33112064,38412288,,
2020-09-30 19:00:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224387072,206561280,21528576,80150528,,,,,,1777049600,,195821568,,,50528256,38305792,33095680,38297600,,
2020-09-30 19:20:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,206561280,21536768,80150528,,,,,,,,195821568,,,50528256,38346752,33177600,38461440,,
2020-09-30 19:40:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,206503936,21536768,80568320,,,,,,,,195821568,,,50528256,38567936,33193984,38625280,,
2020-09-30 20:00:00,105996288,,115015680,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,206454784,21544960,80642048,,,,,,,,195821568,,,50528256,38739968,33062912,38625280,,
2020-09-30 20:20:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224395264,205987840,21544960,80871424,,,,,,,,195821568,,,50659328,39821312,33046528,38625280,,
2020-09-30 20:40:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205987840,21544960,80879616,,,,,,,,,,,50659328,39845888,32997376,38969344,,
2020-09-30 21:00:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205987840,21544960,80879616,,,,,,,,,,,50659328,39919616,33013760,38658048,,
2020-09-30 21:20:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205996032,21544960,80879616,,,,,,,,,,,51535872,39968768,33046528,38559744,,
2020-09-30 21:40:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205996032,21544960,80879616,,,,,,,,,,,51535872,39993344,33144832,38592512,,
2020-09-30 22:00:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205611008,21544960,80887808,,,,,,,,,,,51609600,40804352,32931840,38297600,,
2020-09-30 22:20:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205086720,21544960,81264640,,,,,,,,,,,51789824,41869312,32874496,38445056,,
2020-09-30 22:40:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205086720,21553152,81264640,,,,,,,,,,,51789824,41926656,32874496,38297600,,
2020-09-30 23:00:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205086720,21553152,81264640,,,,,,,,,,,51789824,81186816,32874496,38297600,,
2020-09-30 23:20:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205086720,21561344,81264640,,,,,,,,,,,51789824,37707776,32866304,38363136,,
2020-09-30 23:40:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205070336,21561344,81272832,,,,,,,,,,,51789824,37855232,32948224,38428672,,
2020-10-01 00:00:00,105996288,,115154944,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205053952,21561344,81281024,,,,,,,,,,,51789824,38035456,32751616,38297600,,
2020-10-01 00:20:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205037568,21561344,81281024,,,,,,,,,,,51789824,38137856,32915456,38395904,,
2020-10-01 00:40:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205021184,21561344,81281024,,,,,,,,,,,51789824,38232064,33013760,38297600,,
2020-10-01 01:00:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205021184,21561344,81281024,,,,,,,,,,,51789824,38297600,32899072,38477824,,
2020-10-01 01:20:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,205004800,21561344,81338368,,,,,,,,,,,51798016,34471936,32931840,38526976,,
2020-10-01 01:40:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204972032,21561344,81444864,,,,,,,,,,,51798016,34611200,32948224,38297600,,
2020-10-01 02:00:00,105996288,,115163136,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204963840,21573632,81461248,,,,,,,,,,,51798016,34914304,33210368,38248448,,
2020-10-01 02:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204210176,21577728,81477632,,,,,,,,,,,52019200,37265408,33210368,38297600,,
2020-10-01 02:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204210176,21577728,81485824,,,,,,,,,,,52019200,37478400,32948224,38363136,,
2020-10-01 03:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21577728,81494016,,,,,,,,,,,52019200,37609472,32866304,38150144,,
2020-10-01 03:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21577728,81494016,,,,,,,,,,,52019200,37720064,32931840,38297600,,
2020-10-01 03:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21577728,81494016,,,,,,,,,,,52019200,37797888,32849920,38363136,,
2020-10-01 04:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21577728,81494016,,,,,,,,,,,52019200,37847040,32849920,38297600,,
2020-10-01 04:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21577728,81494016,,,,,,,,,,,52019200,37896192,32899072,38395904,,
2020-10-01 04:40:00,105996288,,115204096,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21585920,81494016,,,,,,,,,,,52027392,37945344,33128448,38297600,,
2020-10-01 05:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204226560,21585920,81510400,,,,,,,,,,,52027392,38002688,32735232,38526976,,
2020-10-01 05:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204210176,21585920,81510400,,,,,,,,,,,52027392,38043648,32931840,38395904,,
2020-10-01 05:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204218368,21585920,81510400,,,,,,,,,,,52027392,38076416,32800768,38297600,,
2020-10-01 06:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21585920,81510400,,,,,,,,,,,52027392,38084608,32849920,38346752,,
2020-10-01 06:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21520384,81510400,,,,,,,,,,,52027392,38150144,32833536,38297600,,
2020-10-01 06:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21520384,81510400,,,,,,,,,,,52011008,38191104,33013760,38297600,,
2020-10-01 07:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21520384,81510400,,,,,,,,,,,52011008,38232064,32817152,38363136,,
2020-10-01 07:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21520384,81510400,,,,,,,,,,,52011008,38281216,32882688,38297600,,
2020-10-01 07:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204201984,21520384,81510400,,,,,,,,,,,52011008,38305792,33013760,38297600,,
2020-10-01 08:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204095488,21528576,81510400,,,,,,,,,,,52011008,38486016,32751616,38461440,,
2020-10-01 08:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204095488,21528576,81510400,,,,,,,,,,,52011008,38502400,32882688,38215680,,
2020-10-01 08:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204095488,21528576,81518592,,,,,,,,,,,52011008,38518784,32882688,38412288,,
2020-10-01 09:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204103680,21528576,81518592,,,,,,,,,,,52011008,38543360,32882688,38461440,,
2020-10-01 09:20:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204111872,21528576,81518592,,,,,,,,,,,52011008,38551552,32882688,38453248,,
2020-10-01 09:40:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204079104,21536768,81518592,,,,,,,,,,,52011008,38559744,32964608,38469632,,
2020-10-01 10:00:00,105996288,,115195904,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,204038144,21536768,81567744,,,,,,,,,,,52011008,38559744,32899072,38330368,,
2020-10-01 10:20:00,105996288,,115204096,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,203743232,21536768,82264064,,,,,,,,,,,52011008,38608896,33013760,38756352,,
2020-10-01 10:40:00,105996288,,115204096,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,203743232,21536768,82264064,,,,,,,,,,,52011008,38608896,33013760,38756352,,
2020-10-01 11:00:00,105996288,,115204096,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224411648,203743232,21536768,82264064,,,,,,,,,,,52011008,38617088,32964608,38313984,,
2020-10-01 11:20:00,105996288,,115228672,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224419840,203743232,21536768,82264064,,,1444372480,,,,,,,,51404800,38633472,32923648,38526976,,
2020-10-01 11:40:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224419840,203751424,21536768,82264064,,,1460682752,,,,,,,,50954240,38641664,32923648,38461440,,
2020-10-01 12:00:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224419840,203751424,21544960,82264064,,,1460985856,,,,,,,,50954240,38641664,33120256,38428672,,
2020-10-01 12:20:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224419840,203751424,21544960,82321408,,,1461305344,,,,,,,,50954240,38641664,33079296,38445056,,
2020-10-01 12:40:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224624640,203751424,21544960,82378752,,,1461673984,,,1137479680,,,,,51732480,38649856,33185792,38379520,,
2020-10-01 13:00:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224624640,203751424,21544960,82386944,,,1461977088,,,1131483136,,,,,50872320,38682624,33185792,38346752,,
2020-10-01 13:20:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224624640,203751424,21544960,82386944,,,1462239232,,,1130975232,,,,,50872320,38699008,32964608,38363136,,
2020-10-01 13:40:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224665600,203751424,21553152,82386944,,,,,,1133809664,,,,,50872320,38805504,33095680,38526976,,
2020-10-01 14:00:00,105996288,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224665600,203800576,21553152,82714624,,,,,,1133744128,,,,,50634752,38813696,32948224,38477824,,
2020-10-01 14:20:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224665600,203800576,21553152,83042304,,,,,,1137639424,,,,,50614272,38821888,32948224,38641664,,
2020-10-01 14:40:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224665600,203808768,21553152,83132416,,,,,,1135054848,,,,,50626560,38821888,33357824,38641664,,
2020-10-01 15:00:00,102596608,,115236864,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224665600,203808768,21553152,83255296,,,,,,984457216,,,,,50700288,38846464,33030144,38395904,,
2020-10-01 15:20:00,102596608,,115236864,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224698368,203808768,21561344,83255296,,,,,,983588864,,,,,50700288,38879232,33308672,38461440,,
2020-10-01 15:40:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224698368,203808768,21577728,83263488,,,,,,984285184,,,,,50700288,38879232,33308672,38461440,,
2020-10-01 16:00:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224706560,203808768,21577728,83263488,,,,,,,,,,,50700288,38879232,33144832,38789120,,
2020-10-01 16:20:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203653120,21602304,83263488,,,,,,,,,,,50700288,38895616,33177600,38658048,,
2020-10-01 16:40:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203735040,21577728,83263488,,,,,,,,,,,50700288,38903808,33112064,38428672,,
2020-10-01 17:00:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203735040,21577728,83263488,,,,,,,,,,,50700288,38936576,33128448,38428672,,
2020-10-01 17:20:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203735040,21577728,83263488,,,,,,,,,,,50700288,38936576,33112064,38428672,,
2020-10-01 17:40:00,102596608,,115220480,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203743232,21585920,83279872,,,,,,,,,,,50700288,38944768,32948224,38674432,,
2020-10-01 18:00:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203743232,21594112,83279872,,,,,,,,,,,50380800,38944768,33193984,38428672,,
2020-10-01 18:20:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203489280,21594112,83279872,,,,,,,,,,,51519488,38952960,33062912,38428672,,
2020-10-01 18:40:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203456512,21594112,83279872,,,,,,,,,,,51519488,38969344,33030144,38428672,,
2020-10-01 19:00:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203440128,21594112,83279872,,,,,,,,,,,51855360,38977536,33013760,38756352,,
2020-10-01 19:20:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,203079680,21602304,84287488,,,,,,,,,,,51863552,38985728,33259520,38502400,,
2020-10-01 19:40:00,102596608,,115212288,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,202637312,21602304,84336640,,,,,,,,,,,51863552,39034880,33046528,38551552,,
2020-10-01 20:00:00,102596608,,115228672,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,202170368,21602304,85278720,,,,,,,,,,,51863552,39034880,32800768,38264832,,
2020-10-01 20:20:00,102596608,,115245056,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,200933376,21618688,88473600,,,,,,,,,,,51879936,39051264,32915456,38387712,,
2020-10-01 20:40:00,102596608,,115245056,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,200933376,21618688,88489984,,,,,,,,,,,51871744,39075840,32849920,38305792,,
2020-10-01 21:00:00,102596608,,115245056,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,200941568,21618688,88489984,,,,,,,,,,,51871744,39084032,32899072,38305792,,
2020-10-01 21:20:00,102596608,,115245056,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,200916992,21618688,88571904,,,,,,,,,,,51871744,39092224,33128448,38453248,,
2020-10-01 21:40:00,102596608,,115245056,118218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224509952,200925184,21618688,88571904,,,,,,,,,,,51871744,39092224,32899072,38453248,,
