"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","api-icesat2-prod-dask-gateway-7996ccc5d9-fqr5g","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-chiaral","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rabernat","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-01 15:40:00,0.0009948683175585353,,0.0005972501043782425,0.0010250620358830988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006356476395378509,0.004799843407881759,0.004460269719162279,0.5855543856670327,,,,,,0.0006498696444886446,,,,,0.00026234138779847907,0.0015160878825008104,0.010412072229247595,0.011258039700473815,,
2020-10-01 16:00:00,0.0009911765474187465,,0.0006925279570408958,0.0009650314266259059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005584239817305634,0.004816472230089731,0.0051637603791293805,0.6680535652352225,,,,,,,,,,,0.00025416407552675247,0.0015758460420361219,0.011186020746199482,0.012170546981605926,,
2020-10-01 16:20:00,0.0010265872355250875,,0.0006232573143739673,0.0009405760536426546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005677001508439012,0.004711284299720567,0.005382707254220846,0.7540519684736159,,,,,,,,,,,0.00025849302437092064,0.0016271826607774844,0.011829114613594118,0.012346011347078481,,
2020-10-01 16:40:00,0.0009417722073830468,,0.0006330603217511101,0.0009243492604105193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057174425664831075,0.0046245109905083265,0.004422868716294926,0.6304704701826948,,,,,,,,,,,0.00025900890846574005,0.0015513760476437864,0.010805456173082446,0.011010455844554234,,
2020-10-01 17:00:00,0.0009810953848210522,,0.0006588091472263628,0.0008792199853970434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005491515108343432,0.004589717171840306,0.004741655049840778,0.6340301149345854,,,,,,,,,,,0.00027121258028144383,0.0016027392024007751,0.011361245909467507,0.011839157323219595,,
2020-10-01 17:20:00,0.001034659000101616,,0.000600179222688831,0.0008793040467865291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057436213769775455,0.00451050123832288,0.005703027562865037,0.7782402787463951,,,,,,,,,,,0.00025646665932251234,0.0015930986155329443,0.01122258670964005,0.012748621404245979,,
2020-10-01 17:40:00,0.0009471199383782302,,0.0006946874404779187,0.0009846620856462528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00543938142672974,0.004709471551633015,0.005032615740826073,0.6127227950162097,,,,,,,,,,,0.00025205710058545596,0.0015883823721426584,0.010336132185586967,0.011348920737528814,,
2020-10-01 18:00:00,0.001011860209663122,,0.0006380527518913381,0.0009693360973753314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005586536257359484,0.004653599705176448,0.004904343086489017,0.6900729336894462,,,,,,,,,,,0.0002628588528796933,0.0015678497776140158,0.011368586329308027,0.011433783497432085,,
2020-10-01 18:20:00,0.0010343397277296235,,0.0006917070122166288,0.0009151044585537795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005371279589358444,0.0047838709136695376,0.00525571152029633,0.7460212512329862,,,,,,,,,,,0.00026499917144452234,0.0016909637765497288,0.011908246436213564,0.012927454246950697,,
2020-10-01 18:40:00,0.0009994774308422752,,0.000632289245469059,0.000977556790003633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005540845040201787,0.004828539260289911,0.00440082474006559,0.6310352551819867,,,,,,,,,,,0.00024827177708181306,0.0014777626238048768,0.010300687652024151,0.011038043945982949,,
2020-10-01 19:00:00,0.0009785946631985624,,0.0006418028123566873,0.0009828924197485987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00549223824500812,0.004598456061196421,0.004651959332256683,0.6634947060849238,,,,,,,,,,,0.00026120695968972303,0.001615307809710796,0.011116769148418883,0.010785165519005335,,
2020-10-01 19:20:00,0.0009952560883880535,,0.0006623556922645487,0.0009353580330135486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053567494142285135,0.0045080726330520935,0.0050152725001838035,0.7759564225778767,,,,,,,,,,,0.0002636512934851549,0.0017138307070234718,0.012257369455705868,0.01301792110495365,,
2020-10-01 19:40:00,0.0009677341553953811,,0.0005669870596618446,0.0008568909296673697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00544264025097033,0.004749173929656437,0.004790713916407872,0.5701232499950751,,,,,,,,,,,0.0002519034098492887,0.001598334871560025,0.010674217697010916,0.011061045610442787,,
2020-10-01 20:00:00,0.0009182689256516363,,0.0006745944527941725,0.000897025734642488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005642622978123986,0.004541116302800621,0.004574079311647331,0.6510782191074534,,,,,,,,,,,0.0002625951788959161,0.0015643560415923713,0.010923692705801194,0.011208544369584364,,
2020-10-01 20:20:00,0.0010195456883715561,,0.0006050276042782336,0.000903134969288312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005310228134182106,0.004433391648404934,0.00522885135118965,0.7730021283181658,,,,,,,,,,,0.00025281641188441026,0.0016151951960340191,0.011872022727148173,0.011852624263417908,,
2020-10-01 20:40:00,0.0010172895346046817,,0.0006090294212912842,0.0009081833299977646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00520877513641842,0.004570187319685506,0.004242937940942925,0.6229928666749921,,,,,,,,,,,0.00025902034791514965,0.001607500031246193,0.010548849253081038,0.011099629557084857,,
2020-10-01 21:00:00,0.0010009853998210676,,0.0005662708862873755,0.0008930702522177796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056690101247832405,0.004601665757310547,0.004496028272621813,0.6437257324083759,,,,,,,,,,,0.0002544418733648675,0.0015163325419798664,0.010848568115383955,0.011741700149924702,,
2020-10-01 21:20:00,0.0010997387652122114,,0.0005760420813917183,0.0009554900229424546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005421970812700639,0.0046374899306851035,0.0052600864826479014,0.7582237901930935,,,,,,,,,,,0.00025430416984716716,0.00150271818851776,0.01214495798743754,0.012834458264066956,,
2020-10-01 21:40:00,0.0009679246767973355,,0.0005722737012122835,0.0008520310351425111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055630111053695695,0.004437060711739627,0.004779221420875349,0.6201975150652757,,,,,,,,,,,0.00025411341957707614,0.001543464457302204,0.010730220444264603,0.011277046308295086,,
2020-10-01 22:00:00,0.0009692606066169862,,0.0005709065198730784,0.0007865702540627576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00537573887093817,0.0044836942353085356,0.005034946499625754,0.6401996910484755,,,,,,,,,,,0.0002551340416223955,0.001511236823359732,0.011013072883188719,0.011482560409005136,,
2020-10-01 22:20:00,0.0010301904237462495,,0.0006514490208614976,0.0009412549515030153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005256285113262768,0.004740383807664665,0.005595657924480453,0.7505814815956994,,,,,,,,,,,0.0002711975707908434,0.001697676926157423,0.012584421829324836,0.012714329433119231,,
2020-10-01 22:40:00,0.0009649853721335486,,0.0005932948456737067,0.0008811103101101993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005698507182132111,0.004376155335235613,0.005059605630518741,0.5754364423538632,,,,,,,,,,,0.0002618344953770011,0.0014925578469622502,0.010869958394048154,0.011453918345719922,,
2020-10-01 23:00:00,0.0010605577854384705,,0.0006126932507419774,0.0009400095316531243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00526605409038014,0.004765410002888827,0.00493597628647063,0.6500316028922212,,,,,,,,,,,0.0002566362570939224,0.0015170602296937829,0.011133494179475654,0.011763307274282233,,
2020-10-01 23:20:00,0.001034630002290399,,0.0006305185316051892,0.0010031716796945526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005553477361829083,0.0047572729278983145,0.0059150151868625905,0.7563248195561549,,,,,,,,,,,0.0002627963601567456,0.0016943168110946098,0.012738832158221918,0.012943299135206168,,
2020-10-01 23:40:00,0.0009739177701297915,,0.0005742068942652314,0.0008872847395931308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005123809459572769,0.004306909250000178,0.005159386231708794,0.6046269477136135,,,,,,,,,,,0.0002566385309844224,0.0016441007677533833,0.010950146858302475,0.011523427268758032,,
2020-10-02 00:00:00,0.0009618906802019295,,0.0006131005654817724,0.0007608306938446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005229447772839931,0.004688847946944031,0.00485027255707438,0.6978543011919984,,,,,,,,,,,0.0002575093768208225,0.001610216176046714,0.011243566866752186,0.011664474481361629,,
2020-10-02 00:20:00,0.0010485234226193367,,0.0005812485798822964,0.0008862060373123037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053738533941787795,0.004737950652802865,0.005262040840497271,0.7373494422224436,,,,,,,,,,,0.00026163004686671873,0.001693643838437189,0.012515945893857981,0.012249279303259662,,
2020-10-02 00:40:00,0.0010027428807376998,,0.0005487962512221313,0.0009899617798471774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005397466972812485,0.004696826189639319,0.004566196024333743,0.5785601028926387,,,,,,,,,,,0.0002507790525045172,0.0014735087108600547,0.01093295961819105,0.010943987846936943,,
2020-10-02 01:00:00,0.0009967545313096296,,0.000647599530436919,0.0008841962426986515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005339971160786029,0.004527891093941101,0.0048753276111499575,0.635326077330256,,,,,,,,,,,0.0002668141362441353,0.001540118024165405,0.011316518015430776,0.012008896921528846,,
2020-10-02 01:20:00,0.0009967171558471623,,0.0006190391589947572,0.0008941237677053088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055567545539816155,0.004495999628660706,0.005190809865990071,0.7830989654946423,,,,,,,,,,,0.00025196535827637573,0.0016123177426586798,0.012534537143669292,0.0129953784527062,,
2020-10-02 01:40:00,0.0009188682016440292,,0.0005683315869951322,0.0009779168145623803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005528116047700849,0.004654692606378531,0.004337669139119448,0.6191483670540079,,,,,,,,,,,0.0002573692751836085,0.0015551387498479155,0.010280658127511529,0.01128222898094259,,
2020-10-02 02:00:00,0.0009583717886328884,,0.0005604377754509333,0.0008952829771663564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005263112459766825,0.004659225770375063,0.005073165347420119,0.692289407309428,,,,,,,,,,,0.0002626133128221809,0.0015336294358269742,0.011298353258719186,0.012009275847845006,,
2020-10-02 02:20:00,0.0009682973075136182,,0.0006025601190081161,0.0009052983767221402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005195780130422756,0.004662919459470352,0.005478575781206651,0.7607279572639029,,,,,,,,,,,0.0002583472796264413,0.0015914701989377317,0.011899046615774038,0.012493977465370995,,
2020-10-02 02:40:00,0.0009638350315099053,,0.0009134625751639066,0.0009699849954280277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005469663860693853,0.004677515724516114,0.004795599561377672,0.6442970300218532,,,,,,,,,,,0.0002612846123969377,0.0015332801356375669,0.010981343744882225,0.011859669327832672,,
2020-10-02 03:00:00,0.0009462064529930096,,0.0005746470578405932,0.0009832050525055954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005317738624691586,0.004687412691457034,0.004794339759690324,0.6373898801906177,,,,,,,,,,,0.0002615354928381216,0.001505148175474109,0.010828942163982851,0.011950007388854246,,
2020-10-02 03:20:00,0.0010253524130710368,,0.0006242737620082634,0.0009768935342164599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005302845327960258,0.00475596397754266,0.0054989060300687466,0.7925135113977321,,,,,,,,,,,0.00026992483552786906,0.0015464992442480979,0.01250041304381222,0.013295986273279053,,
2020-10-02 03:40:00,0.000982730614317863,,0.0005896544326884905,0.0008767462804671557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053126323961461335,0.004416704218047281,0.004942564529576704,0.6412564215253881,,,,,,,,,,,0.0002620878779407911,0.0014664393187312538,0.010997465273243454,0.011608854587698454,,
2020-10-02 04:00:00,0.0010051441624226818,,0.0006024721799531427,0.0009989864460251835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00501055351093516,0.004649259060138392,0.004888983338623848,0.622061189028044,,,,,,,,,,,0.00026167151461097845,0.0015593777992145546,0.010334706260759063,0.011711824908659765,,
2020-10-02 04:20:00,0.0010201942061169524,,0.000595587499208843,0.0009824927827987362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00526208292968133,0.004715901953618396,0.005481403564176072,0.7476124258185253,,,,,,,,,,,0.00025812989579220366,0.0016097661223753081,0.012055230231706907,0.013233035521593006,,
2020-10-02 04:40:00,0.0009643427315476534,,0.0018753811218164464,0.0008756227078073808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005414195730731366,0.004802166860081604,0.004987246189537027,0.633771223777203,,,,,,,,,,,0.0002543381252252114,0.0015939047533263598,0.010903911955489027,0.011695991047211085,,
2020-10-02 05:00:00,0.0009884412934304252,,0.0006263042733030146,0.0009461112608083503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005485604212774806,0.004600830536940086,0.0047363730032455404,0.6143720717160922,,,,,,,,,,,0.00026116308708485736,0.0015802980142489366,0.010899477027081257,0.011588045437823977,,
2020-10-02 05:20:00,0.001050306826910446,,0.0009628816091592819,0.0009661752517071127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005413851357922545,0.004700491501362549,0.004915406535810811,0.7443063862076519,,,,,,,,,,,0.00027632136661468707,0.0015467075535839374,0.012531665965625398,0.012945387870066195,,
2020-10-02 05:40:00,0.0009943865406283555,,0.0006411025476643194,0.0009113428999922252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054976520548640825,0.004750357422476137,0.004764785721940473,0.6083921627797749,,,,,,,,,,,0.0002445752979649406,0.001583737891730479,0.011072337931482356,0.011495607118230791,,
2020-10-02 06:00:00,0.001002255917910225,,0.0006548036214819447,0.0009310955032878691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005743313143115837,0.0046494407715834615,0.005096333702474372,0.6110787555989321,,,,,,,,,,,0.00024865160930436566,0.0015927892672308469,0.01113748118620779,0.011845874156003309,,
2020-10-02 06:20:00,0.0010393933883253346,,0.000637395107347687,0.00108256434608473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005221965651804411,0.004560133805739733,0.005873861959643952,0.7712456724481557,,,,,,,,,,,0.0002438714110472217,0.001573506456030582,0.01232193581788385,0.012752793153133168,,
2020-10-02 06:40:00,0.0010090235580508767,,0.000610090431226435,0.000909794088333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054827599065031506,0.004808556627270198,0.004635722247592606,0.6087807535738514,,,,,,,,,,,0.0002484553307369876,0.0016153522665032273,0.01077703739250063,0.01152486335075109,,
2020-10-02 07:00:00,0.0009445629782560262,,0.0012791781829561465,0.0009173962792446693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005744591259259397,0.0045041309677530585,0.00441276128098389,0.6281591390620058,,,,,,,,,,,0.0003012340280828012,0.0014569664087565027,0.01079062305807677,0.011457692488906924,,
2020-10-02 07:20:00,0.0009784872274672257,,0.0006442254609979182,0.000843407867738136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005384425370486287,0.004691021855054433,0.005476591753885781,0.7817273220579601,,,,,,,,,,,0.0002687960562787386,0.0016824215143390314,0.012528329850479289,0.013272626437248154,,
2020-10-02 07:40:00,0.0009322205594658561,,0.0017115337850644164,0.000907224995312347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009448111304473768,0.004358464463629738,0.004731973563187752,0.6149009464046138,0.0523783668988889,,,,,,,,,,0.0008986301478957092,0.0015842388229307127,0.01017594972430212,0.010961071403644385,,
2020-10-02 08:00:00,0.0010325382213370955,,0.0006139702303749969,0.000985500726324471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00786764337148399,0.0044380094697754335,0.005036533553525791,0.649402775929559,0.00001882790770698404,,,,,,,,,,0.000252397658272074,0.0015355396283709979,0.011347160224045534,0.012188093755409822,,
2020-10-02 08:20:00,0.0010619734073357787,,0.0006486306157090666,0.0009163886930575514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007816981933286043,0.004589201822105786,0.005448011854689124,0.7314595646947517,0.000017183358518628815,,,,,,,,,,0.0002616331634791848,0.0016347294498621637,0.01242401551986267,0.012861535428454952,,
2020-10-02 08:40:00,0.0009783337358763625,,0.0006372267123037356,0.0009624844636781167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007536705238279754,0.00483098112483296,0.004762630480173265,0.6354599204916835,0.000021397509297518392,,,,,,,,,,0.00026316886424302733,0.0014900931085004422,0.010279779686614157,0.011353915930740654,,
2020-10-02 09:00:00,0.0009737520850884961,,0.0006113982525143284,0.0008684807957083576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005566001312339541,0.004457746834109914,0.005120780689313051,0.6446848458803681,,,,,,,,,,,0.00025760232735557863,0.001648195499050172,0.011172149466828995,0.012222940177284158,,
2020-10-02 09:20:00,0.000981643846739844,,0.001239308804182502,0.0009391323014472952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006698823415558757,0.004670184544011148,0.005492000665800207,0.7318361439561766,,,,,,,,,,,0.00046942155258273925,0.0016265457044719435,0.012411530764598264,0.013069037648965096,,
2020-10-02 09:40:00,0.0010185753717422681,,0.0006330055555724599,0.0009020533126379172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008510055122223359,0.004746199012337183,0.00486345140940107,0.5738839230220558,,,,,,,,,0.0001898978763075067,,0.00026338089486951265,0.0016019651245680112,0.010684406892501988,0.011261726933751806,,
2020-10-02 10:00:00,0.0009549146336309199,,0.0006207915613418295,0.0008928950595395478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008661560150875446,0.004577593724645989,0.005218235132114285,0.6842242152220106,,,,,,,,,0.00018786750873022066,,0.0002603090383524083,0.0014937673012452063,0.011553770309917447,0.011681594890102946,,
2020-10-02 10:20:00,0.0010044613917687979,,0.0005732107687400123,0.0008993177143616263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008309144736842657,0.00445195890688171,0.004918480025112122,0.7572348865980341,,,,,,,,,0.00019686383888595072,,0.00032139814915529833,0.001594605128137476,0.011592314288000614,0.012622741122766354,,
2020-10-02 10:40:00,0.0010216120142284846,,0.0006176503509821383,0.0008676467965486125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005597579303192443,0.004635061648237453,0.0042657433312928185,0.5503040369351223,,,,,,,,,,,0.0002566906284945878,0.0015676381156004273,0.010140544432054924,0.010432547678279412,,
2020-10-02 11:00:00,0.0009455368959807077,,0.0006116314476856296,0.0009331596559110584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00512662436679385,0.004789761709318495,0.0045749905720886015,0.5987842852357931,,,,,,,,,,,0.0002613987634738717,0.0017441575738845667,0.010519802757204367,0.01128133289513932,,
2020-10-02 11:20:00,0.0009230411528807933,,0.0006285205229024718,0.0009387573461420147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057066443945935665,0.007427165216391862,0.00605100349999989,0.7467927549118902,,,,,,,,,,,0.0002617153774632817,0.004188471253695407,0.012343788364604922,0.012995273717803138,,
2020-10-02 11:40:00,0.0010011912786794582,,0.0005574329771189691,0.0008141192390109843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005381671759259675,0.004956870981296478,0.004376350759664462,0.6163355357550656,,,,,,,,,,,0.0002472310043020577,0.0018872161214371734,0.010427511769141579,0.01087007870572635,,
2020-10-02 12:00:00,0.0009697084160762428,,0.0006529221429671991,0.0008920058064450993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005566061986769271,0.004713963382273766,0.004461620234237061,0.6056276213799712,,,,,,,,,,,0.0002525555266874867,0.0015071476281114976,0.010918065384197278,0.01097931846233789,,
2020-10-02 12:20:00,0.0009937225618986485,,0.0006310778112762858,0.0008585911706999611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005495226009580633,0.004493612850182106,0.005573825091755719,0.7750931193443749,,,,,,,,,,,0.00024576053171341064,0.0015259794922737003,0.011877045100534184,0.012715262558032209,,
2020-10-02 12:40:00,0.0009941389292000935,,0.004438504011915604,0.000823424276537693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009343850931524556,0.0044522338315924025,0.004642635110803166,0.5957038483216198,,,,,,0.0542572432474969,,,,,0.00295729893054017,0.0015102649496784002,0.010393309320794696,0.011123084125925003,,
2020-10-02 13:00:00,0.0010098297193793606,,0.002294289754571888,0.0009567652702674758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008565921668303597,0.004453774952581081,0.004637228432057839,0.6066531091810485,,,,,,0.012829951359897139,,,,,0.0017743828420492163,0.0015064136855633598,0.01081003376132372,0.0108981669403342,,
2020-10-02 13:20:00,0.0010550657235620748,,0.0008111727600287244,0.0010305067498174974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008408846230330063,0.004657362835682001,0.0051472642194046875,0.7360986111591815,,,,,,0.0006943624525191027,,,,,0.00037638724594235345,0.0015610631813458003,0.012537365796002821,0.012507488745405167,,
2020-10-02 13:40:00,0.000971627836943541,,0.005073049038150847,0.0008684098782243046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006853490554955181,0.004599726584376762,0.004705380487821157,0.602418535617084,,,,,,0.02838254227155644,,,,,0.0034915585210488916,0.0016180712839490904,0.010468323400924073,0.010614805270511023,,
2020-10-02 14:00:00,0.0010143292916458572,,0.007531389144303118,0.0009028391565589306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067529402866819375,0.004614468854047019,0.005046274249477064,0.6562853975716708,,,,,,0.02641570659506731,,,,,0.00462514034687466,0.0014046407973288726,0.010837787394269272,0.011955282123320688,,
2020-10-02 14:20:00,0.0010320516652108068,,0.0012411700407143542,0.0009987349535950352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006879955175198358,0.004722113888286332,0.005738538048784326,0.6832448480568876,,,,,,0.009271731042944735,,,,,0.0005776055267178017,0.0017265284885973468,0.012417072043935388,0.012325919374639574,,
2020-10-02 14:40:00,0.000964035842680796,,0.0006542768214262405,0.0009488195891716933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006568706065367285,0.00458678915130214,0.004446954293660184,0.5827171008712639,,,,,,0.0010186547329070186,,,,,0.0002562758889051416,0.0014872751696065145,0.010355088821810972,0.011086630842401801,,
2020-10-02 15:00:00,0.0010034702860406155,,0.0006725928906468283,0.0008989783475889565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061374525966292354,0.00438450004904114,0.005056495344958079,0.6282773829623178,,,,,,0.0010352673643650616,,,,,0.0002503600755353142,0.0022186455910186455,0.010514186101008759,0.010949531210128295,,
2020-10-02 15:20:00,0.0009815233947665512,,0.0006137396436135767,0.001073142171553647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068412442954913005,0.004518138170188397,0.005664947575017312,0.7424769666264595,,,,,,0.0010289261279802118,,,,,0.00025536128341579947,0.001581197512580584,0.012364017867965418,0.013029924748397542,,
2020-10-02 15:40:00,0.0010421762772512013,,0.0006795094967034986,0.000987701693169561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005757703027527443,0.0046645685449424375,0.0051389049695190585,0.5683074704749937,,,,,,,,,,,0.0002518096429434194,0.0015681990846545335,0.010933475891126834,0.011503790844250822,,
